,id,LWR_route,RWR_route,TE_route,RB_route,Flex_route
3501,2021100307-984,middle_deep,right_deep,middle_shallow,middle_shallow,other
3502,2021100307-1010,right_deep,middle_shallow,right_shallow,middle_shallow,right_deep
3503,2021100307-1066,middle_deep,right_shallow,left_shallow,left_shallow,middle_deep
3504,2021100307-1088,right_shallow,middle_deep,middle_shallow,middle_shallow,middle_deep
3505,2021100307-1150,left_shallow,middle_deep,middle_shallow,left_shallow,right_shallow
3506,2021100307-1183,right_deep,middle_deep,other,other,right_deep
3507,2021100307-1214,middle_deep,right_deep,other,right_shallow,left_deep
3508,2021100307-1254,middle_deep,right_deep,other,other,left_shallow
3509,2021100307-1283,right_shallow,middle_shallow,middle_shallow,other,middle_shallow
3510,2021100307-1345,middle_shallow,right_shallow,middle_deep,left_shallow,left_deep
3511,2021100307-1537,middle_shallow,right_shallow,middle_shallow,middle_shallow,right_shallow
3512,2021100307-1647,right_shallow,middle_shallow,middle_shallow,middle_shallow,right_shallow
3513,2021100307-1702,middle_shallow,middle_shallow,middle_shallow,middle_shallow,middle_shallow
3514,2021100307-1726,middle_shallow,middle_shallow,middle_shallow,middle_shallow,right_shallow
3515,2021100307-1779,middle_deep,middle_deep,middle_shallow,middle_shallow,middle_shallow
3516,2021100307-1791,middle_shallow,right_shallow,middle_deep,middle_shallow,middle_deep
3517,2021100307-1828,middle_deep,right_deep,right_deep,right_shallow,left_deep
3518,2021100307-1863,left_deep,right_deep,middle_shallow,middle_shallow,left_deep
3519,2021100307-1904,right_shallow,right_deep,left_shallow,left_shallow,middle_deep
3520,2021100307-2005,left_shallow,left_shallow,middle_shallow,other,middle_shallow
3521,2021100307-2082,middle_deep,middle_deep,right_shallow,right_shallow,right_deep
3522,2021100307-2106,middle_deep,middle_deep,middle_shallow,right_shallow,right_deep
3523,2021100307-2203,middle_deep,left_shallow,middle_deep,other,left_shallow
3524,2021100307-2412,right_deep,right_deep,middle_shallow,left_shallow,right_shallow
3525,2021100307-2455,middle_shallow,middle_shallow,left_shallow,middle_shallow,left_shallow
3526,2021100307-2529,right_shallow,middle_deep,other,left_shallow,middle_deep
3527,2021100307-2553,middle_deep,middle_deep,right_shallow,middle_shallow,left_shallow
3528,2021100307-2598,middle_deep,right_deep,other,left_shallow,right_shallow
3529,2021100307-2668,right_shallow,middle_deep,right_deep,right_shallow,right_deep
3530,2021100307-2724,left_deep,middle_deep,right_deep,right_shallow,middle_shallow
3531,2021100307-2879,middle_shallow,left_shallow,right_shallow,left_shallow,right_shallow
3532,2021100307-2942,right_shallow,middle_deep,left_shallow,other,middle_shallow
3533,2021100307-2975,left_deep,right_deep,other,other,left_shallow
3534,2021100307-2997,right_deep,right_deep,other,other,left_deep
3535,2021100307-3049,right_shallow,middle_deep,other,other,right_shallow
3536,2021100307-3156,middle_shallow,middle_deep,middle_shallow,middle_shallow,middle_deep
3537,2021100307-3205,middle_deep,left_deep,right_shallow,other,right_shallow
3538,2021100307-3283,middle_shallow,left_deep,middle_deep,left_shallow,left_shallow
3539,2021100307-3308,left_deep,middle_deep,right_shallow,left_shallow,left_deep
3540,2021100307-3349,middle_deep,middle_deep,other,right_shallow,right_shallow
3541,2021100307-3371,middle_deep,left_shallow,right_shallow,right_shallow,middle_shallow
3542,2021100307-3395,right_shallow,middle_deep,left_shallow,middle_shallow,middle_deep
3543,2021100307-3510,middle_deep,left_deep,other,other,other
3544,2021100307-3532,right_shallow,left_shallow,middle_shallow,left_shallow,right_shallow
3545,2021100307-3629,right_shallow,right_deep,left_shallow,left_shallow,middle_deep
3546,2021100307-3714,middle_deep,middle_deep,other,right_shallow,other
3547,2021100307-3835,middle_deep,right_deep,right_shallow,left_shallow,left_deep
3548,2021100307-3920,right_deep,middle_deep,middle_shallow,left_shallow,right_shallow
3549,2021100307-3956,right_shallow,middle_deep,right_deep,middle_shallow,middle_deep
3550,2021100307-3978,middle_deep,middle_deep,middle_deep,middle_shallow,middle_deep
3551,2021100307-4056,middle_deep,middle_deep,left_shallow,middle_shallow,middle_deep
3552,2021100307-4085,middle_shallow,middle_shallow,left_shallow,middle_shallow,middle_shallow
3553,2021100307-4129,left_deep,right_shallow,left_deep,right_shallow,right_deep
3554,2021100307-4158,left_shallow,left_shallow,middle_deep,middle_shallow,right_shallow
3555,2021100307-4182,middle_deep,middle_deep,right_shallow,right_shallow,middle_shallow
3556,2021100307-4206,middle_shallow,middle_deep,middle_shallow,middle_shallow,left_shallow
3557,2021100307-4228,middle_shallow,left_shallow,middle_shallow,right_shallow,middle_shallow
3558,2021100307-4352,middle_deep,right_deep,other,right_shallow,left_shallow
3559,2021100307-4374,middle_shallow,left_shallow,middle_shallow,right_shallow,left_shallow
3560,2021100307-4480,middle_deep,right_shallow,other,left_shallow,left_shallow
3561,2021100307-4551,left_shallow,middle_deep,left_shallow,right_shallow,middle_deep
3562,2021100307-4622,left_shallow,right_shallow,other,middle_deep,middle_deep
3563,2021100307-4824,right_shallow,right_deep,middle_shallow,left_shallow,left_deep
3564,2021100307-4843,right_deep,middle_deep,middle_deep,left_shallow,middle_deep
3565,2021100307-4929,left_deep,right_deep,right_deep,right_shallow,left_deep
3566,2021100307-4953,middle_deep,middle_deep,middle_shallow,right_shallow,left_shallow
3567,2021100307-5010,left_deep,right_deep,middle_deep,left_shallow,right_deep
3568,2021100307-5051,middle_deep,middle_deep,middle_shallow,right_shallow,left_deep
3569,2021100307-5073,middle_deep,middle_deep,middle_deep,middle_shallow,right_shallow
3570,2021100307-5108,left_deep,middle_deep,middle_deep,other,middle_deep
3571,2021100307-5153,middle_deep,middle_deep,middle_deep,middle_shallow,middle_deep
3572,2021100308-78,right_shallow,middle_deep,middle_shallow,left_shallow,right_shallow
3573,2021100308-131,left_shallow,middle_shallow,middle_deep,middle_shallow,middle_deep
3574,2021100308-176,left_deep,middle_shallow,middle_deep,right_shallow,right_deep
3575,2021100308-198,middle_deep,left_shallow,other,other,right_deep
3576,2021100308-353,middle_deep,middle_shallow,middle_shallow,right_shallow,middle_deep
3577,2021100308-409,middle_deep,middle_shallow,middle_deep,middle_shallow,middle_deep
3578,2021100308-667,left_deep,right_deep,middle_deep,right_shallow,middle_deep
3579,2021100308-718,left_deep,left_shallow,middle_deep,other,middle_deep
3580,2021100308-800,right_shallow,middle_deep,middle_shallow,left_shallow,left_shallow
3581,2021100308-866,left_shallow,middle_deep,right_deep,right_shallow,middle_shallow
3582,2021100308-927,middle_shallow,middle_shallow,right_shallow,right_shallow,middle_shallow
3583,2021100308-1027,middle_deep,middle_shallow,left_deep,middle_shallow,middle_shallow
3584,2021100308-1178,middle_deep,middle_deep,right_deep,middle_shallow,middle_deep
3585,2021100308-1284,middle_deep,middle_deep,middle_shallow,middle_shallow,left_deep
3586,2021100308-1308,middle_deep,left_shallow,middle_deep,left_deep,left_deep
3587,2021100308-1343,middle_shallow,right_deep,left_shallow,middle_shallow,middle_shallow
3588,2021100308-1422,left_deep,middle_deep,middle_shallow,middle_shallow,left_shallow
3589,2021100308-1499,left_deep,middle_shallow,left_shallow,other,middle_deep
3590,2021100308-1562,middle_shallow,middle_shallow,middle_deep,right_shallow,middle_deep
3591,2021100308-1586,middle_deep,left_shallow,left_shallow,right_shallow,middle_shallow
3592,2021100308-1653,left_deep,middle_shallow,middle_deep,left_shallow,middle_deep
3593,2021100308-1723,middle_shallow,left_shallow,middle_deep,left_shallow,middle_shallow
3594,2021100308-1788,right_shallow,middle_shallow,other,other,right_shallow
3595,2021100308-1824,middle_shallow,middle_shallow,right_shallow,right_shallow,middle_shallow
3596,2021100308-1959,left_shallow,right_deep,middle_deep,right_shallow,left_shallow
3597,2021100308-2021,middle_shallow,middle_deep,middle_deep,right_shallow,middle_deep
3598,2021100308-2193,left_shallow,middle_deep,right_shallow,middle_shallow,left_shallow
3599,2021100308-2217,right_deep,middle_deep,right_shallow,left_shallow,right_deep
3600,2021100308-2251,left_deep,right_deep,middle_deep,left_shallow,middle_deep
3601,2021100308-2274,middle_deep,middle_deep,right_shallow,left_shallow,middle_deep
3602,2021100308-2298,middle_deep,middle_deep,left_shallow,middle_shallow,right_shallow
3603,2021100308-2368,left_shallow,middle_deep,left_deep,other,middle_deep
3604,2021100308-2457,right_shallow,middle_deep,right_shallow,middle_deep,right_deep
3605,2021100308-2483,middle_shallow,middle_deep,middle_deep,right_shallow,left_deep
3606,2021100308-2550,left_deep,middle_deep,right_shallow,middle_shallow,left_shallow
3607,2021100308-2645,right_shallow,left_shallow,right_deep,right_shallow,middle_deep
3608,2021100308-2713,middle_shallow,right_shallow,middle_deep,left_shallow,left_deep
3609,2021100308-2735,middle_deep,left_shallow,middle_shallow,right_shallow,middle_shallow
3610,2021100308-2759,middle_deep,left_shallow,other,other,right_deep
3611,2021100308-2812,middle_shallow,right_shallow,middle_shallow,left_shallow,right_shallow
3612,2021100308-2927,middle_shallow,left_shallow,middle_shallow,right_shallow,middle_shallow
3613,2021100308-3062,middle_shallow,middle_shallow,other,other,middle_shallow
3614,2021100308-3173,right_deep,middle_deep,right_shallow,other,right_shallow
3615,2021100308-3206,middle_deep,middle_deep,right_deep,middle_shallow,middle_shallow
3616,2021100308-3309,middle_deep,middle_deep,middle_deep,right_shallow,middle_deep
3617,2021100308-3333,middle_deep,left_shallow,left_deep,right_shallow,middle_deep
3618,2021100308-3363,middle_shallow,left_shallow,middle_deep,right_shallow,middle_deep
3619,2021100308-3532,middle_deep,middle_shallow,left_shallow,right_shallow,middle_shallow
3620,2021100308-3584,other,middle_shallow,middle_shallow,other,right_shallow
3621,2021100308-3636,middle_shallow,middle_shallow,middle_deep,left_shallow,middle_shallow
3622,2021100308-3781,middle_deep,middle_shallow,middle_deep,left_shallow,middle_deep
3623,2021100308-3810,left_deep,right_shallow,middle_deep,left_shallow,middle_shallow
3624,2021100308-3832,middle_deep,middle_shallow,middle_deep,left_shallow,left_shallow
3625,2021100308-3861,left_deep,middle_deep,middle_deep,middle_shallow,middle_deep
3626,2021100308-3901,middle_deep,middle_deep,middle_shallow,middle_shallow,middle_deep
3627,2021100308-3932,middle_deep,right_shallow,left_deep,middle_shallow,right_deep
3628,2021100308-3956,middle_deep,middle_deep,middle_deep,other,middle_shallow
3629,2021100308-4055,middle_deep,middle_deep,left_shallow,right_shallow,left_shallow
3630,2021100308-4190,right_deep,middle_shallow,middle_shallow,left_shallow,middle_deep
3631,2021100308-4246,middle_deep,middle_shallow,middle_shallow,left_shallow,middle_deep
3632,2021100308-4268,middle_deep,middle_deep,left_deep,middle_shallow,right_shallow
3633,2021100308-4306,middle_deep,middle_shallow,middle_deep,left_shallow,middle_deep
3634,2021100308-4330,left_deep,middle_deep,middle_deep,other,middle_deep
3635,2021100308-4397,middle_shallow,middle_deep,middle_shallow,right_shallow,middle_shallow
3636,2021100308-4419,middle_shallow,middle_deep,middle_deep,right_shallow,middle_deep
3637,2021100308-4471,middle_deep,middle_deep,middle_shallow,middle_shallow,middle_deep
3638,2021100309-76,middle_deep,other,other,left_shallow,middle_deep
3639,2021100309-149,middle_deep,left_shallow,middle_deep,left_shallow,middle_shallow
3640,2021100309-173,right_shallow,right_deep,right_shallow,other,left_deep
3641,2021100309-221,right_shallow,right_shallow,middle_deep,middle_deep,middle_deep
3642,2021100309-255,middle_deep,middle_deep,middle_deep,right_shallow,middle_shallow
3643,2021100309-311,right_shallow,middle_shallow,other,left_shallow,middle_deep
3644,2021100309-333,left_shallow,middle_deep,middle_deep,middle_shallow,right_shallow
3645,2021100309-427,middle_deep,middle_deep,other,left_shallow,other
3646,2021100309-479,middle_shallow,middle_shallow,right_shallow,middle_shallow,middle_deep
3647,2021100309-541,right_shallow,middle_deep,middle_deep,other,other
3648,2021100309-703,middle_deep,middle_deep,middle_shallow,middle_shallow,middle_deep
3649,2021100309-732,middle_shallow,middle_shallow,left_shallow,right_shallow,middle_shallow
3650,2021100309-871,middle_deep,other,left_shallow,right_shallow,left_shallow
3651,2021100309-927,middle_shallow,middle_shallow,left_shallow,other,right_shallow
3652,2021100309-1066,middle_shallow,middle_deep,middle_shallow,left_shallow,middle_shallow
3653,2021100309-1200,middle_shallow,middle_shallow,middle_deep,middle_shallow,middle_deep
3654,2021100309-1342,middle_shallow,left_shallow,middle_deep,right_shallow,middle_deep
3655,2021100309-1476,middle_shallow,middle_shallow,middle_shallow,middle_shallow,middle_shallow
3656,2021100309-1498,middle_deep,middle_deep,right_shallow,other,middle_shallow
3657,2021100309-1520,middle_deep,middle_deep,left_shallow,right_shallow,right_deep
3658,2021100309-1544,middle_deep,middle_deep,left_shallow,middle_shallow,middle_deep
3659,2021100309-1577,middle_shallow,middle_deep,middle_deep,middle_shallow,left_shallow
3660,2021100309-1623,left_shallow,right_shallow,middle_shallow,right_shallow,middle_shallow
3661,2021100309-1689,right_shallow,right_shallow,other,left_shallow,middle_deep
3662,2021100309-1839,middle_deep,middle_deep,right_shallow,middle_shallow,middle_shallow
3663,2021100309-1861,middle_deep,middle_deep,right_shallow,left_shallow,middle_deep
3664,2021100309-1908,right_shallow,middle_deep,right_shallow,right_shallow,left_shallow
3665,2021100309-1953,middle_shallow,left_shallow,middle_shallow,middle_shallow,middle_shallow
3666,2021100309-1975,left_shallow,left_shallow,middle_shallow,right_shallow,left_shallow
3667,2021100309-2054,middle_deep,middle_shallow,middle_shallow,right_shallow,left_shallow
3668,2021100309-2078,middle_deep,middle_deep,left_shallow,right_shallow,left_shallow
3669,2021100309-2342,right_shallow,middle_deep,middle_deep,right_shallow,right_shallow
3670,2021100309-2404,right_shallow,middle_deep,left_shallow,other,middle_deep
3671,2021100309-2423,middle_shallow,middle_shallow,middle_deep,middle_shallow,left_shallow
3672,2021100309-2457,middle_deep,middle_deep,middle_deep,middle_deep,middle_deep
3673,2021100309-2542,left_shallow,middle_shallow,left_shallow,right_shallow,middle_shallow
3674,2021100309-2564,right_deep,middle_shallow,left_shallow,middle_shallow,left_shallow
3675,2021100309-2720,middle_deep,middle_deep,left_shallow,middle_shallow,right_shallow
3676,2021100309-2831,middle_deep,middle_shallow,middle_deep,right_shallow,left_deep
3677,2021100309-2927,middle_deep,middle_shallow,other,other,right_deep
3678,2021100309-2985,right_shallow,right_shallow,middle_deep,other,left_shallow
3679,2021100309-3088,right_shallow,right_deep,middle_shallow,middle_shallow,middle_shallow
3680,2021100309-3196,right_deep,middle_deep,right_shallow,middle_shallow,left_shallow
3681,2021100309-3390,middle_shallow,middle_shallow,middle_shallow,other,middle_shallow
3682,2021100309-3414,left_shallow,right_shallow,middle_shallow,other,middle_shallow
3683,2021100309-3443,middle_deep,middle_shallow,left_shallow,middle_shallow,left_shallow
3684,2021100309-3476,right_deep,left_shallow,right_shallow,left_deep,middle_deep
3685,2021100309-3498,middle_deep,middle_deep,right_shallow,left_shallow,left_deep
3686,2021100309-3522,middle_shallow,middle_deep,middle_shallow,left_shallow,middle_deep
3687,2021100309-3567,right_shallow,right_shallow,middle_deep,middle_shallow,middle_deep
3688,2021100309-3615,middle_shallow,right_deep,right_shallow,middle_shallow,middle_deep
3689,2021100309-3658,right_deep,right_shallow,left_shallow,left_shallow,right_deep
